ID,Text,Label
@mahabubmahabub4841,মাশাল্লাহ আল্লাহ বাংলাদেশ চাই জামাত শিবিরের ❤❤❤❤❤,1
@mdalauddinhossin2032,আলহামদুলিল্লাহ আমার দেখা মধ্যে বাংলাদেশের সবচেয়ে ভালো একটা সংগঠন এবং রাজনৈতিক দল বাংলাদেশ জামাত ইসলাম,1
@MdRakib-sl1in,"&#39;&#39;jamat shibirer tai,bangladesh e nai,,😅😅😅😅😅😅😅😅😅😅😝😝😝😝😝😝",1
@baniktanmoy6380,একে একদিন কুত্তার মত পেটানো হবে ওয়েট কর।,0
@MSTSURAYAKhatun-w8q,Very good 😊❤,1
@Tonmoy440,একে বলে উস্তাদ এর মার শেষ সময় ❤,1
@Mariyaislam240,আমার দুই ছেলে আমার ছেলেদের কে শিবির বানাবো ইনশাআল্লাহ,1
@ayyanarfanshoppingcenter7574,মাশা আল্লাহ্,1
@MustafizurRahman-g6j,আলহামদুলিল্লাহ  ভালোবাসা অবিরাম। কথা আর কাজে মিল  রাকবে ছাত্র শিবির এটাই প্রত্তাসা রাখি।,1
@AtiqurRhamanRoni,বাংলাদেশের সেরা সংগঠন ছাত্র শিবির,1
@mamunsheikh1384,"খুব দক্ষ সংগঠন সেটা ভিডিওটা দেখে বুঝতে পারলাম। <br>গোয়েন্দা বাহিনীর চোখ ফাকি দিয়ে তাদের কার্যক্রম চালিয়ে গিয়েছে। <br>ছাত্র শিবির নতুন ইতিহাস তৈরি করলো,তবে তাদের আরো সচেতন সেই সাথে প্রতিহিংসার রাজনীতি থেকে বের হয়ে আসতে হবে।<br>আমরা শোষণ, দুনীতি মুক্ত, সেই সাথে আদর্শ সমাজ ও দেশ গঠন করতে চাই।যেখানে বৈষম্যের ঠায় নেই,, সেই সাথে  নোংরামি রাজনীতি পরিহার করতে হবে, ব্যক্তিস্বার্থের জন্য রাজনীতি না,জনগণ কেন্দ্রিক রাজনীতি হতে হবে।",1
@TklxTuhin,এখন তোমাদের দেখার বাকি দেশটা কিভাবে চালাও তোমাদের বিরুদ্ধে রুখে দাঁড়াবে,0
@soburmd648,আলহামদুলিল্লাহ জাযাকাল্লাহ বিল খায়ের মাশাল্লাহ,1
@Telescope.BD24,এরা ৫ আগষ্ট না হলে হয়তো ছাত্রলীগের বড় নেতা হতো,0
@mdmozzmmel7751,Masa allah,1
@TareqAzzisRana-yw9cg,ধন্যবাদ,1
@80290Youngman,"যারা জামাতের বিরোধীতা করেছিল,, তারা এখন ব্রয়লার মুরগি,,",1
@rahulamin-w8h,আলহামদুলিল্লাহ 🇧🇩❤️,1
@jamalvai8442,আল্লাহু আকবার,1
@ImranHossain-rf4xg,জামাত শিবির জিন্দাবাদ,1
@lukmanahmad8678,শিবির সব সময় দেশের কল্যান বয়ে আনে।ভবিষৎতেও আনবে ইনশাআল্লাহ,1
@ArifulIslam-vb1ki,প্রাণের সংগঠন বাংলাদেশ ইসলামি ছাত্রশিবির,1
@mahfuzshakib2003,একটা গেল আরেকটা এলো😂,2
@animalsworldbsl23,"প্রতি টা বিশ্ববিদ্যালয়ে রাজনীতি নিষিদ্ধ করা হোক, ড. ইউনুস এর ক্ষমতা থাকলে এটা করতে বলেন তাহলে উনাকে ভালো ভাব্বো নাহলে উনিও ঔই ঘাঁটির মাঝি",2
@AbdulGaffar-r4e,শিবির ❤,1
@mahfuzshakib2003,রগ কাটা দল আসল আবার😢,0
@Mdrasel-wj2ou,Alhamdulillah ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1
@hafejmonirulislam7335,আপা কিন্তু শুরু থেকেই বলেছিলো এইগুলা সব শিবিরের কাজ 🥴<br>আপনারা তখন কেউ পাত্তা দেন নাই 🤭,0
@SaifulIslam-si2cl,মা শা আল্লাহ,1
@ZiaKhan-q5m,স্যালুট সাদিক স্যালুট সুট রাজনীতি তোমাদেরকেই বাংলাদেশ টাকে সুন্দর ভাবে চালাতে হবে❤❤❤,1
@rakibrakib-f8s,আল্লাহ ভাইকে হেফাজত করুক এবং ভাইয়ের জন্য অসংখ্য ভালোবাসা শ্রদ্ধা এবং শুভেচ্ছা অভিনন্দন,1
@AzizulHaqur-e6b,গৌরবে মনটা শান্তি  অনুভব করি আমিও এ বিপ্লবী  কাফেলার সাথী  ছিলাম।,1
@MstMim-r7i,এটা রাজনৈতিক কৌশল আমরা বিভিন্ন সেক্টরে আমাদের লোক জন দিয়ে রেখেছিলাম&quot; শিবিরের সাবেক নেতা কে আমাদের এলাকার চেয়ারম্যান বানিয়েছি আওয়ামী লীগের বিদ্রোহী প্রার্থী হিসেবে&quot;সে নির্বাচিত হওয়ার পর জামায়াতে ইসলামী ও শিবিরের জন্য অনেক কাজ করেছেন *,1
@Md.Mosabmrida,মেধাবী দেশপ্রেমিক চরিত্রবান তরুণদের সংগঠন বাংলাদেশ ইসলামি ছাত্র শিবির এদেশের জন্য নিয়ামত তারা সব সময় দেশ ও জাতির কল্যাণে কাজ করে যাচ্ছে।,1
@emdadul1999,বাংলাদেশের  অন‍‍্যতম সংগঠন  হলো ছাত্রশিবির জিন্দাবাদ এগিয়ে  যাও অনেক  দূরে,1
@RakibAlHasan-tz9ck,Masa-allah,1
@DoyelKhan1994,এই আন্দোলনে ছাত্র শিবিরের অনেক অবদান রয়েছে,1
@muftimamunhossainhabibi8267,ছাত্রশিবির জিন্দবাদ,1
@Mdmusaazim123,"শিবির আর ইসলাম এক না, কারন এই ছাত্র শিবির সংগঠনের জন্য ইসলাম প্রেক্টিস করে। কিন্তু এরা ভূলেও ইসলাম প্রেক্টিস করে সংগঠ করে না। এরা শুধু মাত্র ক্ষমতায় জাওয়ার জন্যই সব করে। শিবির দেখে না নিজে শিবির করেই এই বিষয় বুঝেছি।",0
@MDjabedHosen-q8v,এত গুলা খবের মাঝে আবরার ফাহাদকে সরণ করতাছি<br>মনের গীর থেকে,2
@JhSujib,ইসলামী ছাত্রশিবির একটি সুসংগঠিত দল,1
@MonirHossain-bk4yv,একমত,1
@mdamierhossin9876,আলহামদুলিল্লাহ এই জালিম সরকারের বিরুদ্ধে। ছাত্র শিবিরের ভূমিকার কথা শুনে খুব ভালো লাগলো।আলহামদুলিল্লাহ,1
